AAP15CE054,8,5,1
AAP15CE055,8,5,1
AAP15CE057,8,5,1
AAP15CE058,8,5,1
AAP15CE060,8,5,1
AAP15CE063,8,5,1
AAP15CE064,8,5,1
AAP15CE065,8,5,1
AAP15CE067,8,5,1
AAP15CE072,8,5,1
AAP15CE073,8,5,1
AAP15CE075,8,5,1
AAP15CE077,8,5,1
AAP15CE078,8,5,1
AAP15CE079,8,5,1
AAP15CE081,8,5,1
AAP15CE082,8,5,1
AAP15CE083,8,5,1
AAP15CE084,8,5,1
AAP15CE085,8,5,1
AAP15CE086,8,5,1
AAP15CE089,8,5,1
AAP15CE091,8,5,1
AAP15CE093,8,5,1
AAP15CE094,8,5,1
AAP15CE095,8,5,1
AAP15CE096,8,5,1
AAP15CE097,8,5,1
AAP15CE098,8,5,1
AAP15CE100,8,5,1
AAP15CE102,8,5,1
AAP15CE103,8,5,1
AAP15CE104,8,5,1
AAP15CE106,8,5,1
AAP15CE107,8,5,1
AAP15EC001,11,5,1
AAP15EC002,11,5,1
AAP15EC004,11,5,1
AAP15EC005,11,5,1
AAP15EC006,11,5,1
AAP15EC007,11,5,1
AAP15EC009,11,5,1
AAP15EC011,11,5,1
AAP15EC012,11,5,1
AAP15EC013,11,5,1
AAP15EC016,11,5,1
AAP15EC017,11,5,1
AAP15EC018,11,5,1
AAP15EC021,11,5,1
AAP15EC022,11,5,1
AAP15EC023,11,5,1
AAP15EC024,11,5,1
AAP15EC025,11,5,1
AAP15EC026,11,5,1
AAP15EC027,11,5,1
AAP15EC030,11,5,1
AAP15EC031,10,5,1
AAP15EC033,11,5,1
AAP15EC035,11,5,1
AAP15EE002,10,5,1
AAP15EE003,10,5,1
AAP15EE004,10,5,1
AAP15EE005,10,5,1
AAP15EE006,10,5,1
AAP15EE009,10,5,1
AAP15EE010,10,5,1
AAP15EE011,10,5,1
AAP15EE012,10,5,1
AAP15EE013,10,5,1
AAP15EE014,10,5,1
AAP15EE015,10,5,1
AAP15EE018,10,5,1
AAP15EE019,10,5,1
AAP15EE020,10,5,1
AAP15EE021,10,5,1
AAP15EE022,10,5,1
AAP15EE024,10,5,1
AAP15EE026,10,5,1
AAP15EE027,10,5,1
AAP15EE028,10,5,1
AAP15EE030,10,5,1
AAP15ME001,16,5,1
AAP15ME003,16,5,1
AAP15ME005,16,5,1
AAP15ME006,16,5,1
AAP15ME007,16,5,1
AAP15ME009,16,5,1
AAP15ME011,16,5,1
AAP15ME012,16,5,1
AAP15ME013,16,5,1
AAP15ME014,16,5,1
AAP15ME015,16,5,1
AAP15ME016,16,5,1
AAP15ME017,16,5,1
AAP15ME018,16,5,1
AAP15ME019,16,5,1
AAP15ME020,16,5,1
AAP15ME021,16,5,1
AAP15ME022,16,5,1
AAP15ME024,16,5,1
AAP15ME025,16,5,1
AAP15ME026,16,5,1
AAP15ME027,16,5,1
AAP15ME035,16,5,1
AAP15ME036,16,5,1
AAP15ME038,16,5,1
AAP15ME039,16,5,1
AAP15ME040,16,5,1
AAP15ME043,16,5,1
AAP15ME044,16,5,1
AAP15ME045,16,5,1
AAP15ME046,16,5,1
AAP15ME047,16,5,1
AAP15ME048,16,5,1
AAP15ME050,16,5,1
AAP15ME051,16,5,1
AAP15ME052,16,5,1
AAP15ME053,16,5,1
AAP15ME054,16,5,1
AAP15ME057,16,5,1
AAP15ME058,16,5,1
AAP15ME059,16,5,1
AAP15ME060,16,5,1
AAP15ME064,16,5,1
AAP15ME065,16,5,1
AAP15ME068,16,5,1
AAP15ME070,16,5,1
AAP15ME071,16,5,1
AAP15ME074,16,5,1
AAP15ME077,16,5,1
AAP15ME078,16,5,1
AAP15ME080,16,5,1
AAP15ME081,16,5,1
AAP15ME082,16,5,1
AAP15ME083,16,5,1
AAP15ME084,16,5,1
AAP15ME086,16,5,1
AAP15ME087,16,5,1
AAP15ME088,16,5,1
AAP15ME091,16,5,1
AAP15ME092,16,5,1
AAP15ME097,16,5,1
AAP15ME099,16,5,1
AAP15ME101,16,5,1
AAP15ME102,16,5,1
AAP15ME103,16,5,1
AAP15ME104,16,5,1
AAP15ME105,16,5,1
AAP15ME106,16,5,1
AAP15ME109,16,5,1
AAP15ME110,16,5,1
AAP15ME112,16,5,1
AAP15ME113,16,5,1
AAP15ME114,16,5,1
AAP15ME116,16,5,1
AAP15ME118,16,5,1
AAP15ME119,16,5,1
AAP15ME121,16,5,1
AAP15ME122,16,5,1
AAP15ME123,16,5,1
AAP15ME125,16,5,1
ACE15AN001,1,1,1
ACE15AN002,1,1,1
ACE15AN003,1,1,1
ACE15AN004,1,1,1
ACE15AN005,1,1,1
ACE15AN006,1,1,1
ACE15AN007,1,1,1
ACE15AN008,1,1,1
ACE15AN009,1,1,1
ACE15AN010,1,1,1
ACE15AN011,1,1,1
ACE15AN012,1,1,1
ACE15AN013,1,1,1
ACE15AN014,1,1,1
ACE15AN015,1,1,1
ACE15AN016,1,1,1
ACE15AN017,1,1,1
ACE15AN018,1,1,1
ACE15AN019,1,1,1
ACE15AN020,1,1,1
ACE15AN021,1,1,1
ACE15AN022,1,1,1
ACE15AN023,1,1,1
ACE15AN024,1,1,1
ACE15AN025,1,1,1
ACE15AN026,1,1,1
ACE15AN027,1,1,1
ACE15AN028,1,1,1
ACE15AN030,1,1,1
ACE15AN031,1,1,1
ACE15AN032,1,1,1
ACE15AN033,1,1,1
ACE15CE001,8,1,1
ACE15CE002,8,1,1
ACE15CE003,8,1,1
ACE15CE004,8,1,1
ACE15CE005,8,1,1
ACE15CE007,8,1,1
ACE15CE008,8,1,1
ACE15CE009,8,1,1
ACE15CE010,8,1,1
ACE15CE011,8,1,1
ACE15CE012,8,1,1
ACE15CE013,8,1,1
ACE15CE014,8,1,1
ACE15CE015,8,1,1
ACE15CE016,8,1,1
ACE15CE018,8,1,1
ACE15CE019,8,1,1
ACE15CE020,8,1,1
ACE15CE022,8,1,1
ACE15CE023,8,1,1
ACE15CE024,8,1,1
ACE15CE025,8,1,1
ACE15CE026,8,1,1
ACE15CE027,8,1,1
ACE15CE028,8,1,1
ACE15CE030,8,1,1
ACE15CE031,8,1,1
ACE15CE032,8,1,1
ACE15CE033,8,1,1
ACE15CE034,8,1,1
ACE15CE037,8,1,1
ACE15CE039,8,1,1
ACE15CE040,8,1,1
ACE15CE041,8,1,1
ACE15CE043,8,1,1
ACE15CE044,8,1,1
ACE15CE045,8,1,1
ACE15CE047,8,1,1
ACE15CE048,8,1,1
ACE15CE049,8,1,1
ACE15CE050,8,1,1
ACE15CE052,8,1,1
ACE15CE053,8,1,1
ACE15CE054,8,1,1
ACE15CE056,8,1,1
ACE15EC001,11,1,1
ACE15EC002,11,1,1
ACE15EC003,11,1,1
ACE15EC004,11,1,1
ACE15EC005,11,1,1
ACE15EC006,11,1,1
ACE15EC007,11,1,1
ACE15EC008,11,1,1
ACE15EC010,11,1,1
ACE15EC012,11,1,1
ACE15EC013,11,1,1
ACE15EC014,11,1,1
ACE15EC016,11,1,1
ACE15EC017,11,1,1
ACE15EC018,11,1,1
ACE15EC019,11,1,1
ACE15EC020,11,1,1
ACE15EC021,11,1,1
ACE15EC023,11,1,1
ACE15EC024,11,1,1
ACE15EC025,11,1,1
ACE15EC027,11,1,1
ACE15EC028,11,1,1
ACE15EE001,10,1,1
ACE15EE002,10,1,1
ACE15EE003,10,1,1
ACE15EE004,10,1,1
ACE15EE006,10,1,1
ACE15EE007,10,1,1
ACE15EE008,10,1,1
ACE15EE012,10,1,1
ACE15EE013,10,1,1
ACE15EE014,10,1,1
ACE15EE015,10,1,1
ACE15EE017,10,1,1
ACE15EE019,10,1,1
ACE15ME002,16,1,1
ACE15ME003,16,1,1
ACE15ME006,16,1,1
ACE15ME007,16,1,1
ACE15ME010,16,1,1
ACE15ME011,16,1,1
ACE15ME012,16,1,1
ACE15ME014,16,1,1
ACE15ME015,16,1,1
ACE15ME016,16,1,1
ACE15ME017,16,1,1
ACE15ME018,16,1,1
ACE15ME019,16,1,1
ACE15ME021,16,1,1
ACE15ME023,16,1,1
ACE15ME025,16,1,1
ACE15ME028,16,1,1
ACE15ME029,16,1,1
ACE15ME033,16,1,1
ACE15ME036,16,1,1
ACE15ME038,16,1,1
ACE15ME040,16,1,1
ACE15ME042,16,1,1
ACE15ME043,16,1,1
ACE15ME045,16,1,1
ACE15ME046,16,1,1
ACE15ME047,16,1,1
ACE15ME050,16,1,1
ACE15ME051,16,1,1
ACE15ME052,16,1,1
ACE15ME053,16,1,1
ACE15ME055,16,1,1
ACE15ME057,16,1,1
ACE15ME059,16,1,1
ADR15CS001,9,26,1
ADR15CS002,9,26,1
ADR15CS003,9,26,1
ADR15CS004,9,26,1
ADR15CS005,9,26,1
ADR15CS006,9,26,1
ADR15CS007,9,26,1
ADR15CS008,9,26,1
ADR15CS009,9,26,1
ADR15CS010,9,26,1
ADR15CS011,9,26,1
ADR15CS012,9,93,1
ADR15CS013,9,26,1
ADR15CS014,9,26,1
ADR15CS016,9,26,1
ADR15CS017,9,26,1
ADR15CS018,9,26,1
ADR15CS020,9,26,1
ADR15CS021,9,26,1
ADR15CS022,9,26,1
ADR15CS023,9,26,1
ADR15CS024,9,26,1
ADR15CS025,9,26,1
ADR15CS026,9,26,1
ADR15CS027,9,26,1
ADR15CS028,9,26,1
ADR15CS029,9,26,1
ADR15CS030,9,26,1
ADR15CS032,9,26,1
ADR15CS033,9,26,1
ADR15CS034,9,26,1
ADR15CS035,9,26,1
ADR15CS036,9,26,1
ADR15CS037,9,26,1
ADR15CS038,9,26,1
ADR15CS039,9,26,1
ADR15CS040,9,26,1
ADR15CS041,9,26,1
ADR15CS042,9,26,1
ADR15CS043,9,26,1
ADR15CS044,9,26,1
ADR15CS045,9,26,1
ADR15CS046,9,26,1
ADR15CS047,9,26,1
ADR15CS048,9,26,1
ADR15EC001,11,26,1
ADR15EC002,11,26,1
ADR15EC003,11,26,1
ADR15EC004,11,26,1
ADR15EC005,11,26,1
ADR15EC006,11,26,1
ADR15EC007,11,26,1
ADR15EC008,11,26,1
ADR15EC009,11,26,1
ADR15EC010,11,26,1
ADR15EC011,11,26,1
ADR15EC012,11,26,1
ADR15EC013,11,26,1
ADR15EC014,11,26,1
ADR15EC015,11,26,1
ADR15EC016,11,26,1
ADR15EC017,11,26,1
ADR15EC018,11,26,1
ADR15EC019,11,26,1
ADR15EC020,11,26,1
ADR15EC021,11,26,1
ADR15EC022,11,26,1
ADR15EC024,11,26,1
ADR15EC025,11,26,1
ADR15EC026,11,26,1
ADR15EC027,11,26,1
ADR15EC028,11,26,1
ADR15EC029,11,26,1
ADR15EC030,11,26,1
ADR15EC031,11,26,1
ADR15EC032,11,26,1
ADR15EC033,11,26,1
ADR15EC034,11,26,1
ADR15EC035,11,26,1
ADR15EC036,11,26,1
ADR15EC037,11,26,1
ADR15EC038,11,26,1
ADR15EC039,11,26,1
ADR15EC040,11,26,1
ADR15EC041,11,26,1
ADR15EC042,11,26,1
ADR15EC043,11,26,1
ADR15EC044,11,26,1
ADR15EC045,11,26,1
ADR15EC046,11,26,1
ADR15EC047,11,26,1
ADR15EC048,11,26,1
ADR15EC049,11,26,1
ADR15EC050,11,26,1
ADR15EC051,11,26,1
ADR15EC052,11,26,1
ADR15EC053,11,26,1
ADR15EC054,11,26,1
ADR15EC055,11,26,1
ADR15EC056,11,26,1
ADR15EC057,11,26,1
ADR15EC058,11,26,1
ADR15EC060,11,26,1
ADR15EC061,11,26,1
ADR15EC062,11,26,1
ADR15EC063,11,26,1
ADR15EC064,11,26,1
ADR15EC065,11,26,1
ADR15EC066,11,26,1
ADR15EC067,11,26,1
ADR15EC068,11,26,1
ADR15EC069,11,26,1
ADR15EC070,11,26,1
ADR15EC071,11,26,1
ADR15EC072,11,26,1
ADR15EC073,11,26,1
ADR15EC074,11,26,1
ADR15EC075,11,26,1
ADR15EC076,11,26,1
ADR15EC077,11,26,1
ADR15EC078,11,26,1
ADR15EC079,11,26,1
ADR15EC080,11,26,1
ADR15EC081,11,26,1
ADR15EE001,10,26,1
ADR15EE002,10,26,1
ADR15EE003,10,26,1
ADR15EE004,10,26,1
ADR15EE005,10,26,1
ADR15EE006,10,26,1
ADR15EE007,10,26,1
ADR15EE008,10,26,1
ADR15EE009,10,26,1
ADR15EE010,10,26,1
ADR15EE011,10,26,1
ADR15EE013,10,26,1
ADR15EE014,10,26,1
ADR15EE015,10,26,1
ADR15EE016,10,26,1
ADR15EE017,10,26,1
ADR15EE019,10,26,1
ADR15EE020,10,26,1
ADR15EE021,10,26,1
ADR15EE022,10,26,1
ADR15EE023,10,26,1
ADR15EE024,10,26,1
ADR15EE025,10,26,1
ADR15EE026,10,26,1
ADR15EE027,10,26,1
ADR15EE028,10,26,1
ADR15EE029,10,26,1
ADR15EE030,10,26,1
ADR15EE031,10,26,1
ADR15EE032,10,26,1
ADR15EE033,10,26,1
ADR15EE034,10,26,1
ADR15EE035,10,26,1
ADR15EE036,10,26,1
ADR15EE037,10,26,1
ADR15EE038,10,26,1
ADR15EE039,10,26,1
ADR15EE040,10,26,1
ADR15EE041,10,26,1
ADR15EE042,10,26,1
ADR15EE043,10,26,1
ADR15EE044,10,26,1
ADR15EE045,10,26,1
ADR15EE046,10,26,1
ADR15EE047,10,26,1
ADR15EE048,10,26,1
ADR15EE049,10,26,1
ADR15EE050,10,26,1
ADR15ME001,11,26,1
ADR15ME002,16,26,1
ADR15ME003,16,26,1
ADR15ME004,16,26,1
ADR15ME005,16,26,1
ADR15ME006,16,26,1
ADR15ME007,16,26,1
ADR15ME008,16,26,1
ADR15ME009,16,26,1
ADR15ME010,16,26,1
ADR15ME011,16,26,1
ADR15ME012,16,26,1
ADR15ME013,16,26,1
ADR15ME014,16,26,1
ADR15ME015,16,26,1
ADR15ME016,16,26,1
ADR15ME017,16,26,1
ADR15ME018,16,26,1
ADR15ME019,16,26,1
ADR15ME020,16,26,1
ADR15ME021,16,26,1
ADR15ME022,16,26,1
ADR15ME023,16,26,1
ADR15ME024,16,26,1
ADR15ME025,16,26,1
ADR15ME026,16,26,1
ADR15ME029,16,26,1
ADR15ME030,16,26,1
ADR15ME031,16,26,1
ADR15ME032,16,26,1
ADR15ME033,16,26,1
ADR15ME034,16,26,1
ADR15ME035,16,26,1
ADR15ME036,16,26,1
ADR15ME037,16,26,1
ADR15ME038,16,26,1
ADR15ME039,16,26,1
ADR15ME040,16,26,1
ADR15ME041,16,26,1
ADR15ME042,16,26,1
ADR15ME043,16,26,1
ADR15ME044,16,26,1
ADR15ME045,16,26,1
ADR15ME046,16,26,1
ADR15ME047,16,26,1
ADR15ME048,16,26,1
ADR15ME049,16,26,1
ADR15ME050,16,26,1
ADR15ME052,16,26,1
ADR15ME053,16,26,1
ADR15ME054,16,26,1
ADR15ME055,16,26,1
ADR15ME056,16,26,1
ADR15ME057,16,26,1
ADR15ME058,16,26,1
ADR15ME059,16,26,1
ADR15ME060,16,26,1
ADR15ME061,16,26,1
ADR15ME062,16,26,1
ADR15ME063,16,26,1
ADR15ME064,16,26,1
ADR15ME065,16,26,1
ADR15ME066,16,26,1
ADR15ME067,16,26,1
ADR15ME068,16,26,1
ADR15ME069,16,26,1
ADR15ME070,16,26,1
ADR15ME071,16,26,1
ADR15ME072,16,26,1
ADR15ME073,16,26,1
ADR15ME074,16,26,1
ADR15ME075,16,26,1
ADR15ME076,16,26,1
ADR15ME077,16,26,1
ADR15ME078,16,26,1
ADR15ME079,16,26,1
ADR15ME080,16,26,1
ADR15ME081,16,26,1
ADR15ME082,16,26,1
ADR15ME083,16,26,1
ADR15ME084,16,26,1
ADR15ME085,16,26,1
ADR15ME086,16,26,1
ADR15ME087,16,26,1
ADR15ME088,16,26,1
ADR15ME089,16,26,1
ADR15ME090,16,26,1
ADR15ME091,16,26,1
ADR15ME092,16,26,1
ADR15ME093,16,26,1
ADR15ME094,16,26,1
ADR15ME095,16,26,1
ADR15ME096,16,26,1
ADR15ME097,16,26,1
ADR15ME099,16,26,1
ADR15ME100,16,26,1
ADR15ME101,16,26,1
ADR15ME102,16,26,1
ADR15ME103,16,26,1
ADR15ME104,16,26,1
ADR15ME105,16,26,1
ADR15ME106,16,26,1
ADR15ME107,16,26,1
ADR15ME108,16,26,1
ADR15ME109,16,26,1
ADR15ME110,16,26,1
ADR15ME111,16,26,1
ADR15ME112,16,26,1
ADR15ME113,16,26,1
ADR15ME114,16,26,1
ADR15ME115,16,26,1
ADR15ME116,16,26,1
ADR15ME117,16,26,1
ADR15ME118,16,26,1
ADR15ME119,16,26,1
ADR15ME120,16,26,1
ADR15ME121,16,26,1
AEC15CE002,8,28,1
AEC15CE003,8,28,1
AEC15CE004,8,28,1
AEC15CE005,8,28,1
AEC15CE007,8,28,1
AEC15CE008,8,28,1
AEC15CE009,8,28,1
AEC15CE010,8,28,1
AEC15CE011,8,28,1
AEC15CE012,8,28,1
AEC15CE013,8,28,1
AEC15CE014,8,28,1
AEC15CE016,8,28,1
AEC15CE017,8,28,1
AEC15CE018,8,28,1
AEC15CE019,8,28,1
AEC15CE020,8,28,1
AEC15CE021,8,28,1
AEC15CE022,8,28,1
AEC15CE024,8,28,1
AEC15CE025,8,28,1
AEC15CE026,8,28,1
AEC15CE027,8,28,1
AEC15CE028,8,28,1
AEC15CE029,8,28,1
AEC15CE031,8,28,1
AEC15CE032,8,28,1
AEC15CE033,8,28,1
AEC15CE035,8,28,1
AEC15CE036,8,28,1
AEC15CE037,8,28,1
AEC15CE038,8,28,1
AEC15CE039,8,28,1
AEC15CE040,8,28,1
AEC15CE041,8,28,1
AEC15CE042,8,28,1
AEC15CE044,8,28,1
AEC15CE045,8,28,1
AEC15CE046,8,28,1
AEC15CE047,8,28,1
AEC15CE048,8,28,1
AEC15CE049,8,28,1
AEC15CE050,8,28,1
AEC15CE051,8,28,1
AEC15CE052,8,28,1
AEC15CE053,8,28,1
AEC15CE054,8,28,1
AEC15CE055,8,28,1
AEC15CE056,8,28,1
AEC15CS001,9,28,1
AEC15CS002,9,28,1
AEC15CS003,9,28,1
AEC15CS004,9,28,1
AEC15CS005,9,28,1
AEC15CS007,9,28,1
AEC15CS008,9,28,1
AEC15CS009,9,28,1
AEC15CS010,9,28,1
AEC15CS011,9,28,1
AEC15CS012,9,28,1
AEC15CS013,9,28,1
AEC15CS014,9,28,1
AEC15CS015,9,28,1
AEC15CS016,9,28,1
AEC15CS017,9,28,1
AEC15CS018,9,28,1
AEC15CS019,9,28,1
AEC15CS020,9,28,1
AEC15CS022,9,28,1
AEC15CS023,9,28,1
AEC15CS024,9,28,1
AEC15CS026,9,28,1
AEC15CS028,9,28,1
AEC15CS029,9,28,1
AEC15CS030,9,28,1
AEC15CS031,9,28,1
AEC15CS032,9,28,1
AEC15CS033,9,28,1
AEC15CS034,9,28,1
AEC15EC001,11,28,1
AEC15EC002,11,28,1
AEC15EC003,11,28,1
AEC15EC004,11,28,1
AEC15EC005,11,28,1
AEC15EC006,11,28,1
AEC15EC007,11,28,1
AEC15EC008,11,28,1
AEC15EC009,11,28,1
AEC15EC010,11,28,1
AEC15EC011,11,28,1
AEC15EC012,11,28,1
AEC15EC013,11,28,1
AEC15EC014,11,28,1
AEC15EC016,11,28,1
AEC15EC017,11,28,1
AEC15EC018,11,28,1
AEC15EC019,11,28,1
AEC15EC020,11,28,1
AEC15EC021,11,28,1
AEC15EC022,11,28,1
AEC15EC023,11,28,1
AEC15EE001,10,28,1
AEC15EE002,10,28,1
AEC15EE003,10,28,1
AEC15EE004,10,28,1
AEC15EE005,10,28,1
AEC15EE007,10,28,1
AEC15EE009,10,28,1
AEC15EE010,10,28,1
AEC15EE011,10,28,1
AEC15EE012,10,28,1
AEC15EE013,10,28,1
AEC15EE014,10,28,1
AEC15EE015,10,28,1
AEC15EE016,10,28,1
AEC15EE017,10,28,1
AEC15EE018,10,28,1
AEC15EE020,10,28,1
AEC15EE022,10,28,1
AEC15EE023,10,28,1
AEC15EE024,10,28,1
AEC15EE025,10,28,1
AEC15EE026,10,28,1
AEC15EE027,10,28,1
AEC15EE028,10,28,1
AIK15CE001,8,6,1
AIK15CE003,8,6,1
AIK15CE004,8,6,1
AIK15CE005,8,6,1
AIK15CE006,8,6,1
AIK15CE008,8,6,1
AIK15CE009,8,6,1
AIK15CE010,8,6,1
AIK15CE011,8,6,1
AIK15CE012,8,6,1
AIK15CE013,8,6,1
AIK15CE014,8,6,1
AIK15CE015,8,6,1
AIK15CE016,8,6,1
AIK15CE017,8,6,1
AIK15CE018,8,6,1
AIK15CE019,8,6,1
AIK15CE020,8,6,1
AIK15CE021,8,6,1
AIK15CE022,8,6,1
AIK15CE023,8,6,1
AIK15CE024,8,6,1
AIK15CE027,8,6,1
AIK15CE028,8,6,1
AIK15CE029,8,6,1
AIK15CE030,8,6,1
AIK15CE031,8,6,1
AIK15CE032,8,6,1
AIK15CE033,8,6,1
AIK15CE034,8,6,1
AIK15CE036,8,6,1
AIK15CE037,8,6,1
AIK15CE038,8,6,1
AIK15CE039,8,6,1
AIK15CE040,8,6,1
AIK15CE041,8,6,1
AIK15CE042,8,6,1
AIK15CE044,8,6,1
AIK15CE045,8,6,1
AIK15CE046,8,6,1
AIK15CE047,8,6,1
AIK15CE048,8,6,1
AIK15CE049,8,6,1
AIK15CE050,8,6,1
AIK15CE052,8,6,1
AIK15CE053,8,6,1
AIK15CE055,8,6,1
AIK15CE056,8,6,1
AIK15CE057,8,6,1
AIK15CS001,9,6,1
AIK15CS002,9,6,1
AIK15CS003,9,6,1
AIK15CS004,9,6,1
AIK15CS005,9,6,1
AIK15CS006,9,6,1
AIK15CS009,9,6,1
AIK15CS011,9,6,1
AIK15CS013,9,6,1
AIK15CS015,9,6,1
AIK15CS016,9,6,1
AIK15CS017,9,6,1
AIK15CS018,9,6,1
AIK15CS019,9,6,1
AIK15CS020,9,6,1
AIK15CS021,9,6,1
AIK15CS022,9,6,1
AIK15CS023,9,6,1
AIK15CS024,9,6,1
AIK15CS026,9,6,1
AIK15CS027,9,6,1
AIK15CS028,9,6,1
AIK15CS029,9,6,1
AIK15CS030,9,6,1
AIK15CS031,9,6,1
AIK15CS032,9,6,1
AIK15CS033,9,6,1
AIK15CS034,9,6,1
AIK15CS035,9,6,1
AIK15CS036,9,6,1
AIK15CS037,9,6,1
AIK15CS038,9,6,1
AIK15CS039,9,6,1
AIK15EC001,11,6,1
AIK15EC002,11,6,1
AIK15EC003,11,6,1
AIK15EC004,11,6,1
AIK15EC005,11,6,1
AIK15EC006,11,6,1
AIK15EC007,11,6,1
AIK15EC008,11,6,1
AIK15EC009,11,6,1
AIK15EC010,11,6,1
AIK15EC011,11,6,1
AIK15EC012,11,6,1
AIK15EC013,11,6,1
AIK15EC014,11,6,1
AIK15EC015,11,6,1
AIK15EC016,11,6,1
AIK15EC017,11,6,1
AIK15EC018,11,6,1
AIK15EC019,11,6,1
AIK15EC020,11,6,1
AIK15EE004,10,6,1
AIK15EE005,10,6,1
AIK15EE006,10,6,1
AIK15EE007,10,6,1
AIK15EE008,10,6,1
AIK15EE010,10,6,1
AIK15EE011,10,6,1
AIK15EE012,10,6,1
AIK15EE013,10,6,1
AIK15EE015,10,6,1
AIK15ME001,16,6,1
AIK15ME002,16,6,1
AIK15ME003,16,6,1
AIK15ME004,16,6,1
AIK15ME005,16,6,1
AIK15ME007,16,6,1
AIK15ME008,16,6,1
AIK15ME009,16,6,1
AIK15ME010,16,6,1
AIK15ME011,16,6,1
AIK15ME012,16,6,1
AIK15ME013,16,6,1
AIK15ME015,16,6,1
AIK15ME016,16,6,1
AIK15ME017,16,6,1
AIK15ME018,16,6,1
AIK15ME019,16,6,1
AIK15ME020,16,6,1
AIK15ME021,16,6,1
AIK15ME022,16,6,1
AIK15ME023,16,6,1
AIK15ME024,16,6,1
AIK15ME025,16,6,1
AIK15ME026,16,6,1
AIK15ME027,16,6,1
AIK15ME028,16,6,1
AIK15ME029,16,6,1
AIK15ME030,16,6,1
AIK15ME031,16,6,1
AIK15ME032,16,6,1
AIK15ME033,16,6,1
AIK15ME034,16,6,1
AIK15ME035,16,6,1
AIK15ME036,16,6,1
AIK15ME037,16,6,1
AIK15ME038,16,6,1
AIK15ME039,16,6,1
AIK15ME040,16,6,1
AIK15ME041,16,6,1
AIK15ME042,16,6,1
AIK15ME043,16,6,1
AIK15ME044,16,6,1
AIK15ME045,16,6,1
AIK15ME046,16,6,1
AIK15ME048,16,6,1
AIK15ME049,16,6,1
AIK15ME050,16,6,1
AIK15ME053,16,6,1
AIK15ME054,16,6,1
AIK15ME055,16,6,1
AIK15ME056,16,6,1
AIK15ME057,16,6,1
AIK15ME058,16,6,1
AIK15ME059,16,6,1
AIK15ME060,16,6,1
AIK15ME061,16,6,1
AIK15ME062,16,6,1
AJC15CE001,8,7,1
AJC15CE002,8,7,1
AJC15CE003,8,7,1
AJC15CE004,8,7,1
AJC15CE005,8,7,1
AJC15CE006,8,7,1
AJC15CE007,8,7,1
AJC15CE008,8,7,1
AJC15CE009,8,7,1
AJC15CE010,8,7,1
AJC15CE011,8,7,1
AJC15CE012,8,7,1
AJC15CE013,8,7,1
AJC15CE014,8,7,1
AJC15CE015,8,7,1
AJC15CE016,8,7,1
AJC15CE017,8,7,1
AJC15CE018,8,7,1
AJC15CE019,8,7,1
AJC15CE020,8,7,1
AJC15CE021,8,7,1
AJC15CE022,8,7,1
